userId,locality,keywords,u_type,dest_fav
3437,Yagoua,"Musique,Conversation,Ambiance chaleureuse,Sièges inclinables,Animaux acceptés,Navigation GPS,Wi-Fi gratuit,Confort,Conduite souple,Connectivité,Vue panoramique,Cuisine,Boisson gratuite,Ponctualité,Climatisation,Silence,Éclairage tamisé",Traveler,Dibombari
3981,Maroua,Sport,Planner,Bertoua
3209,Melong,"Animaux acceptés,Ambiance chaleureuse,Ponctualité,Musique,Conversation,Connectivité,Sièges inclinables,Silence,Confort,Boisson gratuite,Wi-Fi gratuit,Navigation GPS,Sport,Cuisine,Espace de rangement",Traveler,Bafang
40,Bandjoun,"Confort,Vue panoramique",Planner,Campo
3779,Limbe,"Langue parlée,Climatisation,Connectivité,Cuisine",Traveler,Bogo
728,Melong,"Musique,Cuisine,Chauffeur expérimenté,Ambiance chaleureuse,Langue parlée,Boisson gratuite,Navigation GPS,Animaux acceptés,Silence,Connectivité,Vue panoramique,Ponctualité,Climatisation,Espace de rangement,Confort,Conduite souple,Wi-Fi gratuit,Sièges inclinables,Sport,Éclairage tamisé",Traveler,Bonamoussadi
2716,Mokolo,"Cuisine,Confort,Musique,Boisson gratuite,Animaux acceptés",Planner,Messa
4852,Bonakouamouang,"Vue panoramique,Animaux acceptés,Cuisine,Espace de rangement,Ponctualité,Sport,Connectivité,Conduite souple,Climatisation,Navigation GPS,Assistance bagages",Traveler,Mokolo
3601,Belabo,"Conduite souple,Connectivité,Musique,Chauffeur expérimenté",Planner,Limbe
151,Bonanjo,"Sièges inclinables,Climatisation,Vue panoramique,Silence,Connectivité,Cuisine,Conduite souple,Navigation GPS,Sport,Langue parlée",Planner,Kumba
179,Belabo,"Silence,Climatisation,Wi-Fi gratuit,Animaux acceptés,Assistance bagages,Connectivité",Planner,Loum
3538,Yagoua,Chauffeur expérimenté,Planner,Bafoussam
2491,Muyuka,"Navigation GPS,Musique,Langue parlée,Éclairage tamisé,Conduite souple,Conversation,Cuisine,Assistance bagages,Ponctualité,Vue panoramique,Confort,Animaux acceptés,Chauffeur expérimenté,Boisson gratuite,Silence,Sièges inclinables,Connectivité,Climatisation,Espace de rangement,Wi-Fi gratuit,Ambiance chaleureuse,Sport",Traveler,Figuif
3865,Essos,"Wi-Fi gratuit,Conduite souple,Cuisine,Animaux acceptés,Silence,Langue parlée,Confort,Espace de rangement,Ambiance chaleureuse,Climatisation,Sport,Musique,Chauffeur expérimenté,Navigation GPS,Boisson gratuite,Conversation,Ponctualité",Planner,Messa
3751,Limbe,"Animaux acceptés,Sport,Boisson gratuite,Sièges inclinables,Silence,Conduite souple,Ambiance chaleureuse,Wi-Fi gratuit,Éclairage tamisé,Ponctualité,Navigation GPS,Connectivité,Conversation,Musique,Vue panoramique,Climatisation,Langue parlée,Assistance bagages,Cuisine,Chauffeur expérimenté,Confort,Espace de rangement",Traveler,Bali
2937,Banga Bakundu,"Chauffeur expérimenté,Vue panoramique,Ponctualité,Conversation,Assistance bagages,Confort,Animaux acceptés,Silence,Ambiance chaleureuse,Sièges inclinables",Traveler,Bonanjo
3310,Nkongsamba,"Sièges inclinables,Vue panoramique,Silence,Espace de rangement,Langue parlée,Climatisation,Boisson gratuite,Navigation GPS,Éclairage tamisé,Cuisine,Wi-Fi gratuit,Chauffeur expérimenté,Assistance bagages,Animaux acceptés",Traveler,Bali
4872,Bali Nyonga,"Connectivité,Musique,Cuisine,Wi-Fi gratuit,Ponctualité,Éclairage tamisé,Ambiance chaleureuse",Traveler,Kumba
2813,Yaounde,"Climatisation,Musique,Ponctualité,Chauffeur expérimenté,Langue parlée,Vue panoramique,Sport,Assistance bagages,Ambiance chaleureuse,Éclairage tamisé,Espace de rangement,Navigation GPS,Wi-Fi gratuit,Sièges inclinables,Boisson gratuite",Traveler,Bandjoun
2146,Melong,"Cuisine,Ponctualité,Vue panoramique",Planner,Kumba
3083,Muyuka,"Éclairage tamisé,Wi-Fi gratuit,Assistance bagages,Conversation,Connectivité,Chauffeur expérimenté,Animaux acceptés,Langue parlée,Ambiance chaleureuse,Climatisation,Confort,Espace de rangement,Sport,Ponctualité",Planner,Beti
3195,Bonanjo,"Ambiance chaleureuse,Confort,Éclairage tamisé,Sièges inclinables,Silence",Planner,Nkongsamba
4600,Mokolo,"Cuisine,Conduite souple,Sport,Musique,Sièges inclinables,Espace de rangement,Confort,Assistance bagages,Chauffeur expérimenté,Navigation GPS,Silence,Wi-Fi gratuit,Climatisation,Éclairage tamisé,Boisson gratuite,Langue parlée,Connectivité,Vue panoramique",Traveler,Nkongsamba
2212,Banga Bakundu,"Connectivité,Animaux acceptés",Planner,Beti
3962,Kumba,"Boisson gratuite,Assistance bagages,Confort,Silence,Sièges inclinables",Traveler,Bogo
862,Belo,"Assistance bagages,Sport,Cuisine,Navigation GPS,Ambiance chaleureuse,Sièges inclinables,Langue parlée,Connectivité,Ponctualité,Conduite souple,Animaux acceptés,Musique,Boisson gratuite,Climatisation,Silence,Espace de rangement,Wi-Fi gratuit,Conversation,Chauffeur expérimenté,Vue panoramique,Éclairage tamisé",Traveler,Bertoua
3546,Kumba,"Wi-Fi gratuit,Assistance bagages,Éclairage tamisé,Vue panoramique,Climatisation,Silence,Animaux acceptés,Boisson gratuite,Musique,Ambiance chaleureuse,Conduite souple",Planner,Meiganga
2554,Mbouda,"Conversation,Éclairage tamisé,Climatisation,Navigation GPS,Cuisine,Ambiance chaleureuse,Espace de rangement,Conduite souple,Assistance bagages,Musique,Confort,Vue panoramique,Connectivité,Sport",Planner,Bogo
2521,Bertoua,"Vue panoramique,Langue parlée,Sport,Ambiance chaleureuse,Ponctualité,Navigation GPS,Wi-Fi gratuit,Connectivité,Climatisation,Conversation,Musique,Boisson gratuite,Confort,Conduite souple,Sièges inclinables,Cuisine",Planner,Mbalmayo
4594,Meiganga,"Boisson gratuite,Assistance bagages,Connectivité,Sièges inclinables,Wi-Fi gratuit,Musique,Langue parlée,Navigation GPS,Ambiance chaleureuse,Climatisation,Vue panoramique,Éclairage tamisé,Sport,Silence,Conversation",Traveler,Figuif
4928,Gazawa,"Assistance bagages,Langue parlée,Éclairage tamisé,Connectivité,Boisson gratuite,Climatisation,Silence,Conduite souple,Sport,Wi-Fi gratuit,Espace de rangement,Conversation",Traveler,Mbanga
1600,Mora,"Confort,Langue parlée",Traveler,Bafia
1636,Campo,"Conversation,Confort,Éclairage tamisé,Langue parlée,Connectivité,Cuisine",Planner,Melong
4997,Bafoussam,"Ponctualité,Confort,Animaux acceptés,Boisson gratuite,Ambiance chaleureuse,Sport,Wi-Fi gratuit,Conduite souple,Espace de rangement,Vue panoramique,Assistance bagages,Éclairage tamisé,Climatisation,Navigation GPS,Conversation,Silence,Musique,Chauffeur expérimenté,Cuisine,Connectivité,Sièges inclinables",Traveler,Yagoua
1725,Bali Nyonga,"Wi-Fi gratuit,Animaux acceptés,Connectivité,Musique,Silence,Ponctualité,Conduite souple,Cuisine,Ambiance chaleureuse,Boisson gratuite,Conversation,Assistance bagages,Sport,Langue parlée,Sièges inclinables,Chauffeur expérimenté,Confort,Vue panoramique,Éclairage tamisé,Espace de rangement,Navigation GPS",Planner,Bamenda
1223,Bonakouamouang,"Vue panoramique,Cuisine,Assistance bagages,Animaux acceptés,Chauffeur expérimenté,Climatisation,Silence,Wi-Fi gratuit,Ambiance chaleureuse,Musique,Conversation,Éclairage tamisé,Espace de rangement,Langue parlée,Confort,Sièges inclinables",Planner,Belabo
3826,Bonakouamouang,"Silence,Connectivité,Confort,Sport,Wi-Fi gratuit,Boisson gratuite,Espace de rangement",Planner,Mora
4046,Figuif,"Navigation GPS,Conduite souple,Chauffeur expérimenté,Langue parlée,Climatisation,Ambiance chaleureuse,Cuisine,Silence,Sièges inclinables,Espace de rangement,Vue panoramique",Traveler,Bonaberi
2794,Mokolo,"Conduite souple,Confort,Ambiance chaleureuse,Navigation GPS,Langue parlée,Sièges inclinables,Vue panoramique,Éclairage tamisé,Animaux acceptés,Sport,Assistance bagages,Climatisation,Boisson gratuite,Ponctualité",Planner,Bogo
4897,Mbanga,"Espace de rangement,Confort,Ponctualité,Climatisation",Planner,Buea
1296,Belo,"Conduite souple,Animaux acceptés,Ponctualité,Connectivité,Chauffeur expérimenté,Boisson gratuite,Langue parlée,Ambiance chaleureuse,Assistance bagages,Cuisine,Musique,Wi-Fi gratuit,Sièges inclinables",Traveler,Gazawa
525,Campo,"Animaux acceptés,Conduite souple,Silence,Ambiance chaleureuse,Climatisation,Chauffeur expérimenté,Cuisine",Planner,Bamenda
4684,Gazawa,"Langue parlée,Musique,Ponctualité,Chauffeur expérimenté,Espace de rangement,Vue panoramique,Sport,Éclairage tamisé,Ambiance chaleureuse,Assistance bagages,Boisson gratuite,Connectivité,Cuisine,Climatisation,Navigation GPS,Sièges inclinables,Confort,Silence,Conduite souple,Animaux acceptés",Traveler,Dibombari
2330,Mbanga,"Sport,Wi-Fi gratuit,Chauffeur expérimenté,Assistance bagages,Animaux acceptés,Climatisation,Sièges inclinables,Boisson gratuite,Musique,Cuisine,Vue panoramique,Connectivité,Ambiance chaleureuse,Conduite souple,Silence,Navigation GPS,Espace de rangement,Ponctualité,Langue parlée",Planner,Mora
4715,Banga Bakundu,"Navigation GPS,Ponctualité,Chauffeur expérimenté,Sport,Conversation,Sièges inclinables,Confort,Vue panoramique",Planner,Douala
3656,Beti,"Espace de rangement,Ponctualité,Musique,Boisson gratuite,Sièges inclinables,Conversation,Chauffeur expérimenté,Climatisation,Cuisine,Conduite souple,Sport,Ambiance chaleureuse,Navigation GPS,Silence,Confort,Wi-Fi gratuit,Éclairage tamisé,Vue panoramique,Animaux acceptés,Connectivité,Langue parlée",Planner,Mora
4731,Bonaberi,"Conduite souple,Sièges inclinables,Assistance bagages,Conversation,Climatisation,Éclairage tamisé,Wi-Fi gratuit,Animaux acceptés,Boisson gratuite,Navigation GPS,Ponctualité",Traveler,Dibombari
4946,Essos,"Musique,Conversation,Ambiance chaleureuse,Langue parlée,Animaux acceptés,Conduite souple,Ponctualité,Wi-Fi gratuit,Assistance bagages,Confort,Chauffeur expérimenté,Connectivité,Silence,Navigation GPS,Climatisation,Espace de rangement,Boisson gratuite,Vue panoramique",Planner,Mora
1167,Muyuka,"Confort,Musique,Animaux acceptés,Sièges inclinables,Éclairage tamisé,Chauffeur expérimenté,Sport,Climatisation",Planner,Bonabéri
4467,Yagoua,"Cuisine,Confort,Ponctualité,Silence,Navigation GPS,Sport,Chauffeur expérimenté,Connectivité,Vue panoramique,Éclairage tamisé,Climatisation",Traveler,Bertoua
3507,Bandjoun,"Chauffeur expérimenté,Navigation GPS,Conduite souple,Boisson gratuite",Planner,Bamenda
1753,Mbandjock,"Assistance bagages,Boisson gratuite",Planner,Bandjoun
4250,Mutengene,"Éclairage tamisé,Ponctualité,Langue parlée,Chauffeur expérimenté,Sièges inclinables,Musique,Boisson gratuite,Ambiance chaleureuse,Climatisation,Cuisine",Traveler,Essos
3453,Bafoussam,"Connectivité,Espace de rangement,Wi-Fi gratuit",Traveler,Mora
1888,Muyuka,"Vue panoramique,Conversation,Conduite souple,Animaux acceptés,Ponctualité,Éclairage tamisé,Climatisation,Wi-Fi gratuit,Cuisine,Confort,Boisson gratuite,Espace de rangement,Sièges inclinables,Connectivité,Langue parlée,Navigation GPS,Ambiance chaleureuse,Chauffeur expérimenté,Silence",Planner,Mora
2580,Meiganga,"Animaux acceptés,Sièges inclinables,Ponctualité,Assistance bagages,Espace de rangement,Vue panoramique,Langue parlée,Conduite souple,Confort,Musique,Sport,Chauffeur expérimenté,Silence,Boisson gratuite,Ambiance chaleureuse",Traveler,Belabo
1961,Bertoua,"Musique,Cuisine,Navigation GPS,Sport,Animaux acceptés,Ponctualité",Traveler,Muyuka
645,Bafang,"Climatisation,Musique,Sièges inclinables,Ambiance chaleureuse,Navigation GPS,Chauffeur expérimenté,Wi-Fi gratuit",Traveler,Muyuka
4035,Essos,"Espace de rangement,Wi-Fi gratuit,Boisson gratuite,Éclairage tamisé,Langue parlée,Sport,Chauffeur expérimenté,Conduite souple,Ponctualité,Vue panoramique,Assistance bagages,Conversation,Connectivité,Musique",Planner,Edéa
428,Gazawa,"Silence,Animaux acceptés,Musique,Éclairage tamisé,Langue parlée,Climatisation,Confort,Vue panoramique,Espace de rangement,Boisson gratuite,Sièges inclinables,Cuisine,Connectivité,Navigation GPS",Traveler,Guider
2139,Figuif,"Chauffeur expérimenté,Animaux acceptés,Conversation,Sièges inclinables,Conduite souple,Connectivité,Langue parlée,Vue panoramique,Éclairage tamisé,Wi-Fi gratuit",Planner,Essos
4486,Mbanga,"Animaux acceptés,Musique,Éclairage tamisé,Connectivité,Vue panoramique,Sport,Sièges inclinables,Espace de rangement,Climatisation,Navigation GPS,Silence,Conduite souple,Conversation,Assistance bagages,Langue parlée,Confort,Wi-Fi gratuit,Chauffeur expérimenté,Boisson gratuite",Traveler,Muyuka
1173,Boutours,"Sièges inclinables,Espace de rangement,Musique,Climatisation,Éclairage tamisé,Silence,Cuisine,Wi-Fi gratuit,Assistance bagages,Langue parlée,Animaux acceptés,Ponctualité,Boisson gratuite,Conversation",Planner,Mokolo
2758,Douala,"Boisson gratuite,Chauffeur expérimenté,Musique,Sport,Conduite souple,Langue parlée,Conversation,Confort,Wi-Fi gratuit,Ponctualité,Éclairage tamisé,Cuisine,Espace de rangement,Assistance bagages,Vue panoramique",Planner,Bali Nyonga
4310,Mora,"Conversation,Langue parlée,Éclairage tamisé,Connectivité,Boisson gratuite,Confort,Climatisation,Chauffeur expérimenté,Ponctualité,Sièges inclinables,Espace de rangement,Wi-Fi gratuit,Navigation GPS",Planner,Buea
101,Nkongsamba,Langue parlée,Planner,Mbouda
521,Gazawa,"Ponctualité,Espace de rangement,Chauffeur expérimenté,Silence,Navigation GPS,Animaux acceptés,Sport,Connectivité,Sièges inclinables,Assistance bagages,Cuisine,Confort,Ambiance chaleureuse,Climatisation,Vue panoramique,Boisson gratuite,Musique,Wi-Fi gratuit,Éclairage tamisé,Langue parlée,Conduite souple",Traveler,Campo
3979,Bertoua,"Silence,Vue panoramique,Animaux acceptés,Sport,Ponctualité,Ambiance chaleureuse,Connectivité,Wi-Fi gratuit,Climatisation,Confort,Sièges inclinables,Conduite souple,Espace de rangement,Chauffeur expérimenté",Traveler,Mutengene
1662,Bafia,"Conversation,Connectivité",Traveler,Bimbia
2137,Batibo,"Confort,Chauffeur expérimenté,Wi-Fi gratuit,Sièges inclinables,Ambiance chaleureuse,Sport,Ponctualité,Espace de rangement,Conduite souple,Vue panoramique",Traveler,Gazawa
3654,Mbandjock,"Sièges inclinables,Navigation GPS,Langue parlée",Planner,Essos
1870,Meiganga,"Confort,Boisson gratuite,Animaux acceptés,Musique,Vue panoramique,Ponctualité,Éclairage tamisé,Ambiance chaleureuse,Assistance bagages,Chauffeur expérimenté,Navigation GPS,Conduite souple,Wi-Fi gratuit",Traveler,Mbandjock
2518,Banga Bakundu,"Silence,Vue panoramique,Ambiance chaleureuse,Langue parlée,Sport,Sièges inclinables,Éclairage tamisé,Confort,Navigation GPS,Conversation,Connectivité,Espace de rangement",Traveler,Essos
888,Mora,"Cuisine,Espace de rangement,Connectivité,Langue parlée,Conduite souple,Ambiance chaleureuse,Wi-Fi gratuit",Traveler,Douala
4844,Mbalmayo,"Connectivité,Conduite souple,Animaux acceptés,Ponctualité,Musique,Climatisation,Wi-Fi gratuit,Chauffeur expérimenté,Sièges inclinables,Cuisine,Espace de rangement,Vue panoramique,Ambiance chaleureuse,Éclairage tamisé,Boisson gratuite,Langue parlée,Silence,Sport",Planner,Messa
2618,Beti,"Langue parlée,Navigation GPS,Assistance bagages",Planner,Essos
267,Maroua,"Climatisation,Conduite souple,Chauffeur expérimenté,Assistance bagages,Conversation,Langue parlée,Éclairage tamisé,Ambiance chaleureuse,Boisson gratuite,Connectivité",Traveler,Boutours
3349,Kribi,"Silence,Chauffeur expérimenté,Conduite souple,Connectivité,Musique,Conversation,Éclairage tamisé,Ambiance chaleureuse,Sport,Ponctualité,Wi-Fi gratuit,Navigation GPS,Vue panoramique,Confort",Planner,Bogo
2584,Kousseri,"Boisson gratuite,Connectivité,Ambiance chaleureuse,Conduite souple,Sièges inclinables,Espace de rangement,Sport,Confort,Musique,Animaux acceptés,Ponctualité,Éclairage tamisé,Silence,Conversation,Climatisation,Cuisine,Wi-Fi gratuit,Vue panoramique,Assistance bagages,Chauffeur expérimenté,Langue parlée",Planner,Edéa
4895,Bamenda,"Conduite souple,Wi-Fi gratuit,Musique,Navigation GPS,Éclairage tamisé,Confort,Vue panoramique,Sport,Climatisation",Planner,Belo
2894,Figuif,"Conversation,Climatisation,Conduite souple,Ponctualité,Sport,Confort,Assistance bagages,Navigation GPS,Espace de rangement,Sièges inclinables,Boisson gratuite,Musique",Planner,Nkongsamba
3570,Belabo,"Sport,Ponctualité,Vue panoramique,Éclairage tamisé,Musique,Animaux acceptés,Conversation,Connectivité,Silence,Chauffeur expérimenté,Langue parlée,Boisson gratuite,Cuisine,Ambiance chaleureuse,Sièges inclinables,Climatisation,Espace de rangement,Assistance bagages,Confort,Conduite souple",Traveler,Douala
3682,Boutours,"Sièges inclinables,Navigation GPS,Connectivité,Musique,Vue panoramique,Conduite souple,Espace de rangement,Confort,Langue parlée,Wi-Fi gratuit,Climatisation,Silence,Chauffeur expérimenté",Traveler,Belo
2438,Buea,"Musique,Espace de rangement,Conversation,Ambiance chaleureuse,Sport,Climatisation,Wi-Fi gratuit,Connectivité,Éclairage tamisé,Ponctualité,Silence,Animaux acceptés,Assistance bagages,Conduite souple",Traveler,Bogo
4326,Buea,"Wi-Fi gratuit,Animaux acceptés,Musique,Vue panoramique,Cuisine,Éclairage tamisé,Langue parlée,Ambiance chaleureuse",Planner,Belo
1105,Douala,"Climatisation,Assistance bagages,Wi-Fi gratuit,Navigation GPS,Sport,Cuisine,Sièges inclinables,Vue panoramique,Silence,Conduite souple,Conversation,Musique,Ambiance chaleureuse,Langue parlée,Animaux acceptés,Éclairage tamisé,Ponctualité",Planner,Dibombari
1804,Bimbia,"Ponctualité,Sport",Traveler,Limbe
342,Bonaberi,"Vue panoramique,Ambiance chaleureuse",Traveler,Figuif
3278,Bandjoun,"Vue panoramique,Wi-Fi gratuit,Connectivité,Cuisine,Navigation GPS,Sport,Ponctualité,Animaux acceptés,Conduite souple,Assistance bagages,Éclairage tamisé,Espace de rangement,Boisson gratuite,Climatisation,Langue parlée,Ambiance chaleureuse,Conversation,Sièges inclinables,Musique,Silence",Planner,Garoua
4429,Limbe,"Silence,Sièges inclinables,Espace de rangement,Climatisation,Conduite souple,Cuisine,Navigation GPS,Langue parlée,Connectivité,Sport,Confort,Vue panoramique,Ambiance chaleureuse,Éclairage tamisé,Conversation,Boisson gratuite,Chauffeur expérimenté,Ponctualité",Traveler,Maroua
3923,Mbandjock,"Connectivité,Cuisine,Wi-Fi gratuit,Ambiance chaleureuse,Confort,Climatisation,Navigation GPS,Espace de rangement,Conduite souple,Éclairage tamisé,Langue parlée,Silence,Animaux acceptés,Boisson gratuite,Assistance bagages,Sport,Chauffeur expérimenté,Vue panoramique,Musique",Planner,Fontem
2376,Campo,Wi-Fi gratuit,Traveler,Bertoua
2188,Belo,"Langue parlée,Espace de rangement,Éclairage tamisé,Vue panoramique,Ponctualité,Connectivité,Assistance bagages,Conduite souple,Climatisation,Sièges inclinables,Cuisine,Boisson gratuite,Navigation GPS,Silence,Musique,Conversation,Wi-Fi gratuit",Planner,Belo
3786,Muyuka,"Chauffeur expérimenté,Langue parlée,Confort,Cuisine,Vue panoramique,Musique,Climatisation,Boisson gratuite,Conversation,Conduite souple,Sièges inclinables",Planner,Bonabéri
1310,Bonaberi,Sport,Planner,Boutours
1136,Bonamoussadi,"Langue parlée,Assistance bagages,Navigation GPS,Confort,Cuisine,Espace de rangement,Animaux acceptés,Climatisation,Éclairage tamisé,Chauffeur expérimenté",Traveler,Bonanjo
4869,Yagoua,"Sport,Éclairage tamisé,Ambiance chaleureuse,Musique,Connectivité,Ponctualité,Confort,Silence,Langue parlée,Boisson gratuite,Cuisine,Conversation,Navigation GPS,Assistance bagages,Animaux acceptés,Espace de rangement,Conduite souple,Climatisation,Chauffeur expérimenté,Vue panoramique,Wi-Fi gratuit,Sièges inclinables",Planner,Mbouda
3018,Boutours,"Chauffeur expérimenté,Langue parlée,Assistance bagages,Wi-Fi gratuit,Connectivité,Conduite souple,Sport,Animaux acceptés,Ponctualité,Navigation GPS,Sièges inclinables,Ambiance chaleureuse,Musique,Conversation,Éclairage tamisé,Espace de rangement,Vue panoramique,Confort,Cuisine,Climatisation,Silence,Boisson gratuite",Traveler,Bafang
1946,Campo,"Boisson gratuite,Sièges inclinables,Sport,Musique,Climatisation,Ambiance chaleureuse,Assistance bagages,Confort,Ponctualité,Wi-Fi gratuit,Animaux acceptés,Connectivité,Silence,Navigation GPS,Conduite souple,Éclairage tamisé,Conversation,Espace de rangement,Langue parlée,Cuisine",Planner,Yaounde
1441,Loum,"Espace de rangement,Musique,Animaux acceptés,Éclairage tamisé,Langue parlée,Climatisation,Conversation,Ponctualité,Vue panoramique,Conduite souple,Chauffeur expérimenté,Sièges inclinables,Wi-Fi gratuit,Navigation GPS",Planner,Bafang
2121,Bertoua,"Connectivité,Chauffeur expérimenté,Wi-Fi gratuit",Planner,Bonaberi
2662,Batibo,"Conversation,Cuisine,Assistance bagages,Confort,Climatisation,Navigation GPS,Wi-Fi gratuit,Langue parlée,Musique,Vue panoramique,Sièges inclinables,Espace de rangement,Ambiance chaleureuse,Animaux acceptés,Boisson gratuite,Chauffeur expérimenté,Sport,Silence,Conduite souple,Ponctualité",Traveler,Bertoua
1043,Bonabéri,"Conversation,Confort,Éclairage tamisé",Traveler,Bonabéri
129,Bertoua,"Vue panoramique,Connectivité,Sport,Cuisine,Conversation,Silence,Wi-Fi gratuit,Sièges inclinables,Langue parlée,Boisson gratuite,Ambiance chaleureuse,Espace de rangement,Confort",Traveler,Beti
4409,Campo,"Langue parlée,Musique,Sport,Ponctualité,Cuisine,Animaux acceptés,Confort,Éclairage tamisé,Espace de rangement,Silence,Conduite souple,Assistance bagages",Traveler,Bonamoussadi
2849,Meiganga,Ponctualité,Traveler,Yagoua
3316,Melong,"Silence,Climatisation,Conversation",Traveler,Bertoua
4257,Fontem,"Confort,Navigation GPS,Conduite souple,Chauffeur expérimenté,Connectivité",Traveler,Bamenda
3871,Yagoua,"Navigation GPS,Boisson gratuite,Conversation,Animaux acceptés,Ambiance chaleureuse,Vue panoramique",Planner,Bogo
3674,Mbouda,"Navigation GPS,Ambiance chaleureuse,Ponctualité,Musique,Confort,Conversation,Chauffeur expérimenté,Connectivité,Vue panoramique,Silence,Cuisine,Sièges inclinables,Wi-Fi gratuit,Assistance bagages,Sport,Espace de rangement,Boisson gratuite,Climatisation,Animaux acceptés",Traveler,Bonanjo
95,Mbouda,"Wi-Fi gratuit,Conversation,Cuisine,Navigation GPS",Planner,Nkongsamba
1150,Loum,"Connectivité,Navigation GPS,Éclairage tamisé,Wi-Fi gratuit,Vue panoramique,Espace de rangement,Ambiance chaleureuse,Assistance bagages,Ponctualité,Climatisation",Traveler,Bonabéri
949,Belo,"Sport,Connectivité,Musique",Traveler,Muyuka
2975,Bonaberi,"Boisson gratuite,Conduite souple,Ponctualité,Ambiance chaleureuse,Connectivité,Musique,Conversation,Animaux acceptés,Silence,Assistance bagages,Sport,Langue parlée,Espace de rangement,Wi-Fi gratuit,Climatisation,Cuisine",Traveler,Buea
527,Bonanjo,"Vue panoramique,Wi-Fi gratuit,Ponctualité,Silence,Assistance bagages,Animaux acceptés,Conversation,Éclairage tamisé,Confort,Navigation GPS,Langue parlée",Planner,Gazawa
1445,Buea,"Wi-Fi gratuit,Espace de rangement,Vue panoramique,Assistance bagages,Navigation GPS,Boisson gratuite,Climatisation,Musique,Sièges inclinables,Connectivité,Conversation,Silence,Ponctualité,Cuisine,Confort,Ambiance chaleureuse,Chauffeur expérimenté,Éclairage tamisé,Langue parlée",Traveler,Melong
1899,Mokolo,"Éclairage tamisé,Ponctualité,Connectivité,Vue panoramique,Chauffeur expérimenté,Boisson gratuite,Animaux acceptés,Navigation GPS,Musique,Confort,Wi-Fi gratuit,Assistance bagages,Sport,Langue parlée,Sièges inclinables,Conversation,Cuisine,Conduite souple,Ambiance chaleureuse",Traveler,Mbalmayo
3716,Kumba,"Confort,Cuisine",Traveler,Buea
2483,Nkongsamba,"Confort,Langue parlée,Cuisine,Wi-Fi gratuit,Conduite souple,Assistance bagages,Espace de rangement,Animaux acceptés,Silence,Sièges inclinables",Traveler,Yaounde
2290,Gazawa,"Musique,Connectivité,Espace de rangement,Boisson gratuite,Langue parlée,Ambiance chaleureuse,Silence,Conduite souple,Wi-Fi gratuit,Animaux acceptés,Confort,Navigation GPS,Vue panoramique,Éclairage tamisé,Chauffeur expérimenté,Assistance bagages,Conversation,Sièges inclinables",Traveler,Nanga-Eboko
988,Loum,"Sièges inclinables,Éclairage tamisé,Animaux acceptés,Assistance bagages,Boisson gratuite,Navigation GPS,Langue parlée",Traveler,Bafia
2307,Yaounde,"Sport,Sièges inclinables,Wi-Fi gratuit,Ponctualité,Musique,Silence,Assistance bagages,Climatisation",Planner,Bonamoussadi
3082,Meiganga,"Vue panoramique,Conversation,Sièges inclinables,Connectivité,Boisson gratuite,Ambiance chaleureuse,Assistance bagages,Musique,Climatisation,Cuisine,Conduite souple,Wi-Fi gratuit",Planner,Figuif
2623,Fontem,"Silence,Climatisation",Planner,Campo
388,Bertoua,"Chauffeur expérimenté,Navigation GPS,Musique,Sièges inclinables,Ambiance chaleureuse,Boisson gratuite,Cuisine,Langue parlée,Ponctualité,Connectivité,Silence,Wi-Fi gratuit,Conversation,Confort,Espace de rangement,Assistance bagages",Traveler,Loum
2126,Yagoua,"Confort,Climatisation,Espace de rangement,Vue panoramique,Chauffeur expérimenté,Boisson gratuite,Navigation GPS,Silence,Animaux acceptés,Éclairage tamisé,Assistance bagages,Cuisine,Conduite souple,Connectivité,Ambiance chaleureuse,Conversation,Wi-Fi gratuit,Musique,Sièges inclinables,Sport",Traveler,Kumba
620,Kribi,"Chauffeur expérimenté,Ponctualité,Éclairage tamisé,Conversation,Espace de rangement,Silence,Vue panoramique,Ambiance chaleureuse",Planner,Guider
2793,Bimbia,"Sièges inclinables,Langue parlée,Sport,Ponctualité,Climatisation,Musique,Ambiance chaleureuse,Navigation GPS,Cuisine,Wi-Fi gratuit,Animaux acceptés,Boisson gratuite,Silence,Éclairage tamisé,Chauffeur expérimenté,Assistance bagages,Conversation,Vue panoramique",Planner,Bertoua
1765,Messa,"Éclairage tamisé,Langue parlée,Confort,Vue panoramique,Chauffeur expérimenté,Ponctualité,Connectivité,Boisson gratuite,Assistance bagages,Wi-Fi gratuit",Traveler,Bertoua
1004,Bimbia,"Assistance bagages,Ponctualité,Sport,Wi-Fi gratuit",Traveler,Gazawa
2944,Bafang,"Navigation GPS,Vue panoramique,Éclairage tamisé,Assistance bagages,Ambiance chaleureuse,Wi-Fi gratuit,Conversation,Climatisation,Langue parlée,Boisson gratuite,Silence,Musique,Ponctualité,Sièges inclinables,Cuisine,Conduite souple,Animaux acceptés,Confort,Sport",Traveler,Bertoua
370,Kumba,"Connectivité,Sièges inclinables,Assistance bagages,Conversation,Boisson gratuite",Traveler,Dibombari
3697,Belo,"Climatisation,Confort,Vue panoramique,Ambiance chaleureuse,Ponctualité,Langue parlée,Boisson gratuite,Conduite souple,Sièges inclinables,Chauffeur expérimenté,Sport,Navigation GPS",Planner,Bonamoussadi
1307,Mbalmayo,"Ponctualité,Ambiance chaleureuse,Animaux acceptés,Conversation,Navigation GPS,Musique",Planner,Beti
