userId,locality,keywords,u_type,dest_fav
4701,Batibo,"Animaux acceptés,Chauffeur expérimenté",Planner,Belabo
3539,Bonaberi,"Silence,Climatisation,Wi-Fi gratuit,Animaux acceptés,Confort,Conduite souple,Sport,Espace de rangement,Ponctualité,Sièges inclinables,Boisson gratuite,Conversation,Chauffeur expérimenté,Connectivité,Assistance bagages,Éclairage tamisé",Traveler,Mbanga
710,Fontem,"Langue parlée,Animaux acceptés,Vue panoramique,Assistance bagages,Silence,Climatisation,Confort,Sport,Espace de rangement,Conduite souple,Sièges inclinables,Wi-Fi gratuit,Connectivité",Planner,Mbalmayo
1460,Bamenda,"Conduite souple,Chauffeur expérimenté,Ambiance chaleureuse",Planner,Batibo
368,Maroua,"Animaux acceptés,Confort,Assistance bagages,Espace de rangement,Connectivité,Chauffeur expérimenté,Sport,Conversation,Sièges inclinables,Conduite souple,Cuisine,Wi-Fi gratuit,Ambiance chaleureuse,Langue parlée,Climatisation",Planner,Bali
2582,Bonamoussadi,"Vue panoramique,Musique,Espace de rangement,Éclairage tamisé,Langue parlée,Confort,Sièges inclinables,Conduite souple,Climatisation,Silence,Navigation GPS,Ponctualité,Conversation,Ambiance chaleureuse,Boisson gratuite,Sport,Connectivité,Chauffeur expérimenté,Wi-Fi gratuit,Assistance bagages,Animaux acceptés",Traveler,Kumba
1432,Bandjoun,"Boisson gratuite,Wi-Fi gratuit,Navigation GPS,Assistance bagages,Cuisine,Sport,Éclairage tamisé",Traveler,Mbouda
3105,Bafang,"Vue panoramique,Conversation,Climatisation,Boisson gratuite,Ponctualité",Traveler,Mokolo
3586,Kousseri,"Ponctualité,Sport,Musique,Animaux acceptés,Conduite souple,Assistance bagages,Éclairage tamisé",Planner,Mora
4030,Bonanjo,"Ponctualité,Sport,Langue parlée,Silence,Animaux acceptés,Conduite souple,Cuisine",Planner,Bonanjo
2224,Belo,"Sièges inclinables,Climatisation,Silence,Confort,Connectivité,Conduite souple,Langue parlée,Vue panoramique,Ponctualité,Ambiance chaleureuse",Planner,Kribi
4797,Mokolo,"Vue panoramique,Espace de rangement,Sièges inclinables,Connectivité,Cuisine,Navigation GPS,Climatisation,Animaux acceptés,Éclairage tamisé,Chauffeur expérimenté,Conduite souple,Confort,Silence,Boisson gratuite,Assistance bagages,Conversation,Sport,Wi-Fi gratuit",Planner,Campo
1757,Kousseri,Langue parlée,Traveler,Bonabéri
4922,Belo,"Langue parlée,Ambiance chaleureuse,Conversation,Éclairage tamisé,Animaux acceptés,Confort,Chauffeur expérimenté,Ponctualité,Connectivité,Conduite souple,Navigation GPS,Silence,Espace de rangement,Vue panoramique,Cuisine,Sièges inclinables,Musique",Traveler,Yagoua
1402,Bonanjo,"Ambiance chaleureuse,Chauffeur expérimenté,Navigation GPS,Musique,Espace de rangement,Boisson gratuite,Ponctualité,Animaux acceptés,Sièges inclinables,Silence,Éclairage tamisé,Langue parlée,Conduite souple",Traveler,Melong
3653,Fontem,"Sport,Silence,Climatisation,Boisson gratuite,Chauffeur expérimenté,Confort,Sièges inclinables,Ambiance chaleureuse,Connectivité,Vue panoramique,Cuisine,Conduite souple,Wi-Fi gratuit,Navigation GPS,Éclairage tamisé,Musique,Ponctualité,Animaux acceptés,Langue parlée",Planner,Edéa
4912,Mbandjock,"Chauffeur expérimenté,Sport,Confort,Connectivité,Éclairage tamisé,Ponctualité,Ambiance chaleureuse,Boisson gratuite,Vue panoramique",Traveler,Bafoussam
4999,Limbe,"Sport,Ponctualité,Espace de rangement,Boisson gratuite,Navigation GPS,Wi-Fi gratuit,Animaux acceptés,Silence,Confort,Sièges inclinables,Ambiance chaleureuse,Langue parlée,Connectivité,Climatisation,Vue panoramique,Éclairage tamisé,Musique,Assistance bagages,Conduite souple,Conversation,Chauffeur expérimenté",Planner,Gazawa
3767,Buea,"Confort,Wi-Fi gratuit,Conversation,Ponctualité,Vue panoramique,Éclairage tamisé,Langue parlée,Climatisation,Cuisine,Assistance bagages,Musique,Connectivité",Traveler,Boutours
1837,Loum,"Navigation GPS,Sièges inclinables,Musique,Assistance bagages,Confort",Traveler,Bamenda
698,Bertoua,"Silence,Sport,Conduite souple,Climatisation,Boisson gratuite,Vue panoramique,Ponctualité,Espace de rangement,Assistance bagages,Musique,Navigation GPS,Confort,Wi-Fi gratuit,Animaux acceptés,Cuisine,Langue parlée,Ambiance chaleureuse,Conversation,Éclairage tamisé,Connectivité",Planner,Mbandjock
4924,Yagoua,"Animaux acceptés,Confort,Conversation,Cuisine,Wi-Fi gratuit,Sièges inclinables,Navigation GPS,Musique,Chauffeur expérimenté,Conduite souple,Silence,Langue parlée,Climatisation,Sport,Ponctualité,Connectivité,Espace de rangement,Boisson gratuite,Assistance bagages,Ambiance chaleureuse",Traveler,Mbouda
1142,Bandjoun,"Climatisation,Chauffeur expérimenté,Boisson gratuite,Ambiance chaleureuse,Ponctualité",Traveler,Gazawa
1570,Muyuka,"Confort,Éclairage tamisé,Ponctualité,Musique,Langue parlée,Connectivité,Navigation GPS,Conduite souple,Assistance bagages,Sport,Chauffeur expérimenté,Espace de rangement,Ambiance chaleureuse,Wi-Fi gratuit,Vue panoramique,Climatisation,Boisson gratuite,Silence,Sièges inclinables,Conversation,Animaux acceptés,Cuisine",Traveler,Maroua
2721,Bertoua,"Assistance bagages,Boisson gratuite,Ponctualité,Animaux acceptés,Chauffeur expérimenté,Éclairage tamisé,Conversation,Espace de rangement,Langue parlée",Planner,Bonakouamouang
2431,Garoua,"Animaux acceptés,Confort,Musique,Sièges inclinables,Assistance bagages,Silence,Navigation GPS,Chauffeur expérimenté,Espace de rangement,Sport,Connectivité,Ponctualité",Planner,Muyuka
22,Maroua,"Wi-Fi gratuit,Conversation,Vue panoramique,Cuisine,Climatisation,Musique,Navigation GPS",Traveler,Mbanga
113,Bali Nyonga,"Confort,Boisson gratuite,Assistance bagages,Cuisine,Musique,Connectivité,Espace de rangement,Conversation,Wi-Fi gratuit,Ponctualité,Conduite souple,Animaux acceptés,Navigation GPS,Vue panoramique,Ambiance chaleureuse,Sport,Silence,Climatisation,Langue parlée",Traveler,Guider
244,Limbe,"Sport,Boisson gratuite,Navigation GPS,Sièges inclinables,Chauffeur expérimenté,Musique,Silence,Conduite souple,Assistance bagages",Planner,Beti
2602,Mbouda,"Sièges inclinables,Éclairage tamisé,Silence,Conversation,Assistance bagages,Connectivité,Wi-Fi gratuit,Ambiance chaleureuse,Espace de rangement,Boisson gratuite,Musique,Vue panoramique",Planner,Edéa
1181,Muyuka,"Sièges inclinables,Éclairage tamisé,Navigation GPS,Climatisation,Conversation,Espace de rangement,Assistance bagages,Wi-Fi gratuit,Boisson gratuite,Chauffeur expérimenté",Traveler,Bandjoun
3941,Mutengene,"Conduite souple,Climatisation,Conversation,Connectivité,Ambiance chaleureuse,Wi-Fi gratuit,Sièges inclinables,Animaux acceptés,Boisson gratuite,Langue parlée,Musique,Ponctualité,Navigation GPS,Sport,Confort,Éclairage tamisé,Assistance bagages,Vue panoramique,Espace de rangement,Chauffeur expérimenté",Traveler,Messa
843,Bamenda,"Boisson gratuite,Animaux acceptés",Traveler,Campo
2784,Douala,"Animaux acceptés,Wi-Fi gratuit,Navigation GPS,Vue panoramique,Cuisine,Musique,Climatisation,Conversation",Planner,Batibo
2792,Limbe,"Langue parlée,Wi-Fi gratuit,Climatisation,Connectivité,Navigation GPS,Cuisine,Éclairage tamisé,Confort,Silence,Espace de rangement,Assistance bagages,Conduite souple,Animaux acceptés,Boisson gratuite,Musique,Vue panoramique,Ponctualité,Conversation,Sièges inclinables",Planner,Bertoua
3889,Buea,"Cuisine,Conversation,Wi-Fi gratuit",Planner,Mbalmayo
3477,Muyuka,"Animaux acceptés,Éclairage tamisé,Connectivité,Conduite souple,Sport,Ponctualité,Conversation",Traveler,Limbe
959,Bonakouamouang,Espace de rangement,Traveler,Mbouda
1108,Guider,"Langue parlée,Cuisine,Climatisation,Sport,Ponctualité,Connectivité,Éclairage tamisé,Sièges inclinables,Espace de rangement,Conduite souple,Confort,Musique",Traveler,Melong
4042,Kumba,"Silence,Conversation,Vue panoramique,Assistance bagages,Animaux acceptés,Espace de rangement",Traveler,Buea
4549,Figuif,"Animaux acceptés,Wi-Fi gratuit,Ponctualité,Éclairage tamisé,Musique,Vue panoramique,Cuisine,Chauffeur expérimenté,Conduite souple,Silence,Sport,Confort,Langue parlée,Connectivité",Planner,Meiganga
1087,Melong,"Musique,Sièges inclinables,Connectivité,Cuisine,Boisson gratuite,Vue panoramique,Langue parlée,Silence,Conduite souple,Animaux acceptés,Espace de rangement,Climatisation,Ambiance chaleureuse,Wi-Fi gratuit,Navigation GPS,Confort,Chauffeur expérimenté,Conversation,Sport,Ponctualité,Éclairage tamisé",Planner,Buea
4912,Bamenda,"Langue parlée,Boisson gratuite,Sièges inclinables,Wi-Fi gratuit,Assistance bagages,Sport,Confort,Climatisation,Chauffeur expérimenté,Ambiance chaleureuse,Conversation",Traveler,Mbandjock
615,Bonanjo,"Éclairage tamisé,Assistance bagages,Musique,Animaux acceptés,Cuisine,Ambiance chaleureuse,Conversation,Sièges inclinables,Vue panoramique,Chauffeur expérimenté,Boisson gratuite,Conduite souple,Navigation GPS",Traveler,Mbalmayo
496,Yagoua,"Boisson gratuite,Assistance bagages,Musique,Silence,Conversation,Vue panoramique,Chauffeur expérimenté,Sièges inclinables,Connectivité,Ambiance chaleureuse,Wi-Fi gratuit,Langue parlée,Conduite souple,Ponctualité,Éclairage tamisé,Navigation GPS,Confort,Animaux acceptés,Sport,Cuisine",Traveler,Messa
699,Bonanjo,"Navigation GPS,Langue parlée,Sièges inclinables,Silence,Confort,Vue panoramique,Climatisation,Ponctualité,Espace de rangement,Cuisine,Musique,Animaux acceptés,Conduite souple,Sport,Chauffeur expérimenté,Ambiance chaleureuse,Conversation,Boisson gratuite,Connectivité",Traveler,Gazawa
1379,Bamenda,"Musique,Assistance bagages,Navigation GPS,Chauffeur expérimenté,Wi-Fi gratuit,Ambiance chaleureuse,Espace de rangement,Animaux acceptés,Conduite souple,Boisson gratuite,Éclairage tamisé,Ponctualité,Silence,Climatisation,Connectivité,Sièges inclinables,Confort,Conversation",Planner,Loum
2084,Bafang,"Vue panoramique,Espace de rangement,Connectivité,Conversation,Langue parlée,Silence,Boisson gratuite,Éclairage tamisé,Confort,Sièges inclinables,Chauffeur expérimenté,Conduite souple,Wi-Fi gratuit",Planner,Mbandjock
946,Bafia,"Wi-Fi gratuit,Assistance bagages,Langue parlée,Musique,Boisson gratuite,Sièges inclinables,Ponctualité,Connectivité,Chauffeur expérimenté,Silence,Navigation GPS,Climatisation,Ambiance chaleureuse",Traveler,Essos
1712,Belabo,"Assistance bagages,Chauffeur expérimenté,Confort,Espace de rangement,Éclairage tamisé,Conversation,Ponctualité,Animaux acceptés,Boisson gratuite,Conduite souple,Connectivité,Musique,Sièges inclinables,Sport,Silence",Planner,Guider
2599,Garoua,"Animaux acceptés,Ponctualité,Langue parlée,Conversation,Cuisine,Conduite souple,Connectivité,Ambiance chaleureuse,Vue panoramique,Navigation GPS",Planner,Douala
1980,Bafia,Ambiance chaleureuse,Planner,Maroua
2576,Banga Bakundu,"Éclairage tamisé,Boisson gratuite,Musique,Wi-Fi gratuit,Assistance bagages,Chauffeur expérimenté,Cuisine,Vue panoramique,Connectivité,Conversation,Sport,Sièges inclinables,Navigation GPS",Planner,Yaounde
1132,Bonabéri,"Musique,Climatisation,Ponctualité,Espace de rangement,Langue parlée",Planner,Bonanjo
1778,Boutours,"Animaux acceptés,Langue parlée,Éclairage tamisé,Connectivité,Vue panoramique,Ponctualité,Conduite souple,Navigation GPS,Cuisine,Climatisation,Assistance bagages,Boisson gratuite,Sièges inclinables,Sport,Wi-Fi gratuit,Conversation,Musique,Chauffeur expérimenté,Silence,Espace de rangement",Planner,Fontem
1313,Bamenda,"Espace de rangement,Musique,Sport,Connectivité,Chauffeur expérimenté,Navigation GPS,Vue panoramique,Climatisation,Ponctualité,Éclairage tamisé,Langue parlée,Silence,Animaux acceptés,Sièges inclinables,Conduite souple,Boisson gratuite,Ambiance chaleureuse,Cuisine,Conversation",Traveler,Fontem
2803,Garoua,"Animaux acceptés,Assistance bagages,Navigation GPS,Éclairage tamisé,Sièges inclinables",Traveler,Bonamoussadi
2894,Mora,"Assistance bagages,Ambiance chaleureuse,Conduite souple,Confort,Climatisation,Conversation,Ponctualité,Cuisine,Navigation GPS,Boisson gratuite,Sport",Planner,Nanga-Eboko
1466,Messa,"Ambiance chaleureuse,Sièges inclinables,Boisson gratuite,Navigation GPS,Sport,Ponctualité,Musique,Connectivité,Vue panoramique,Silence,Espace de rangement",Planner,Nanga-Eboko
884,Yaounde,"Conversation,Wi-Fi gratuit,Sport,Vue panoramique,Sièges inclinables,Confort,Musique,Silence,Climatisation,Ambiance chaleureuse,Espace de rangement,Conduite souple,Langue parlée,Animaux acceptés,Navigation GPS,Éclairage tamisé,Boisson gratuite,Assistance bagages,Chauffeur expérimenté,Connectivité",Planner,Melong
1919,Bafia,"Chauffeur expérimenté,Conversation,Connectivité,Navigation GPS,Silence,Boisson gratuite",Traveler,Bonakouamouang
3495,Bonanjo,"Ambiance chaleureuse,Silence,Assistance bagages,Langue parlée,Éclairage tamisé,Chauffeur expérimenté,Musique",Traveler,Mbalmayo
2180,Bafia,"Chauffeur expérimenté,Connectivité,Boisson gratuite,Ponctualité,Vue panoramique,Sièges inclinables,Silence,Musique,Conduite souple",Traveler,Gazawa
453,Figuif,"Confort,Langue parlée,Navigation GPS,Sport,Ponctualité,Connectivité,Cuisine,Animaux acceptés,Boisson gratuite,Éclairage tamisé,Ambiance chaleureuse,Espace de rangement,Climatisation",Traveler,Limbe
3571,Bertoua,"Navigation GPS,Conversation,Climatisation,Assistance bagages,Espace de rangement,Musique,Confort,Boisson gratuite,Ambiance chaleureuse,Connectivité,Silence,Langue parlée,Conduite souple,Sport,Sièges inclinables,Cuisine,Éclairage tamisé,Animaux acceptés,Vue panoramique,Chauffeur expérimenté,Ponctualité",Traveler,Guider
1339,Fontem,"Sport,Sièges inclinables,Vue panoramique,Boisson gratuite",Planner,Yaounde
1202,Campo,"Confort,Boisson gratuite",Planner,Bonakouamouang
3639,Nkongsamba,"Confort,Boisson gratuite,Navigation GPS,Sièges inclinables,Langue parlée,Ponctualité",Planner,Beti
357,Bertoua,"Conduite souple,Langue parlée,Wi-Fi gratuit,Sièges inclinables,Vue panoramique,Connectivité,Boisson gratuite,Chauffeur expérimenté,Ambiance chaleureuse,Cuisine,Ponctualité,Musique,Conversation,Espace de rangement,Climatisation,Navigation GPS,Éclairage tamisé,Animaux acceptés,Assistance bagages,Confort,Silence,Sport",Planner,Douala
2291,Mutengene,"Musique,Conduite souple,Espace de rangement,Wi-Fi gratuit,Ponctualité,Navigation GPS,Sièges inclinables,Confort,Boisson gratuite,Vue panoramique,Sport,Assistance bagages,Éclairage tamisé,Connectivité,Langue parlée,Animaux acceptés",Planner,Douala
3424,Mutengene,"Conduite souple,Ambiance chaleureuse,Éclairage tamisé,Confort,Silence,Conversation,Cuisine,Espace de rangement,Vue panoramique,Connectivité,Musique,Langue parlée,Animaux acceptés",Traveler,Bandjoun
3159,Belabo,"Chauffeur expérimenté,Éclairage tamisé,Assistance bagages,Animaux acceptés",Planner,Mutengene
1720,Bonabéri,"Éclairage tamisé,Boisson gratuite,Navigation GPS,Sport,Espace de rangement,Confort,Ambiance chaleureuse,Conversation,Langue parlée",Planner,Bafoussam
4379,Yaounde,"Langue parlée,Chauffeur expérimenté,Conversation,Boisson gratuite,Sièges inclinables,Silence,Navigation GPS,Cuisine",Planner,Gazawa
2656,Kribi,"Vue panoramique,Langue parlée,Wi-Fi gratuit,Conduite souple,Espace de rangement,Confort,Cuisine,Ponctualité,Silence,Assistance bagages,Sièges inclinables,Sport,Chauffeur expérimenté,Ambiance chaleureuse,Musique,Climatisation,Connectivité,Boisson gratuite,Navigation GPS,Éclairage tamisé",Planner,Bimbia
480,Buea,"Conversation,Boisson gratuite",Planner,Banga Bakundu
4837,Bonanjo,"Conversation,Assistance bagages,Éclairage tamisé,Silence,Animaux acceptés,Chauffeur expérimenté,Ambiance chaleureuse,Espace de rangement,Vue panoramique,Navigation GPS,Boisson gratuite,Cuisine,Confort",Planner,Mbanga
3055,Mutengene,"Navigation GPS,Cuisine,Silence,Sport,Boisson gratuite,Chauffeur expérimenté,Sièges inclinables,Assistance bagages,Ponctualité,Wi-Fi gratuit,Climatisation",Traveler,Figuif
696,Mbanga,"Sièges inclinables,Climatisation,Chauffeur expérimenté,Assistance bagages,Musique,Animaux acceptés,Ponctualité,Éclairage tamisé,Ambiance chaleureuse,Espace de rangement,Cuisine,Conversation,Wi-Fi gratuit,Connectivité,Navigation GPS,Langue parlée",Planner,Yagoua
793,Campo,"Vue panoramique,Espace de rangement,Animaux acceptés,Ambiance chaleureuse,Langue parlée,Wi-Fi gratuit,Sport",Planner,Bertoua
1932,Nanga-Eboko,"Connectivité,Climatisation,Espace de rangement,Animaux acceptés,Langue parlée,Ambiance chaleureuse,Cuisine,Wi-Fi gratuit,Conversation,Conduite souple,Éclairage tamisé,Sièges inclinables,Assistance bagages,Navigation GPS,Confort",Traveler,Beti
4710,Essos,"Conduite souple,Boisson gratuite,Silence,Ambiance chaleureuse,Sièges inclinables,Langue parlée,Ponctualité,Chauffeur expérimenté,Climatisation,Assistance bagages,Connectivité,Vue panoramique,Wi-Fi gratuit,Navigation GPS",Planner,Messa
110,Garoua,"Silence,Ambiance chaleureuse,Climatisation,Conversation,Ponctualité,Espace de rangement,Langue parlée,Éclairage tamisé,Cuisine,Navigation GPS,Conduite souple,Confort,Sièges inclinables,Wi-Fi gratuit",Traveler,Bandjoun
2172,Nkongsamba,"Wi-Fi gratuit,Cuisine,Sport,Ponctualité,Chauffeur expérimenté,Sièges inclinables,Silence",Traveler,Fontem
2923,Bonabéri,"Sport,Confort,Sièges inclinables,Boisson gratuite",Planner,Mbanga
3398,Beti,"Ambiance chaleureuse,Conversation,Sièges inclinables,Wi-Fi gratuit,Vue panoramique,Climatisation,Éclairage tamisé,Connectivité,Conduite souple",Planner,Boutours
4379,Bafoussam,"Animaux acceptés,Connectivité,Musique,Confort,Ambiance chaleureuse,Navigation GPS,Wi-Fi gratuit,Boisson gratuite,Éclairage tamisé,Sièges inclinables,Silence,Espace de rangement,Cuisine,Langue parlée,Assistance bagages,Conduite souple",Traveler,Beti
2106,Figuif,"Vue panoramique,Boisson gratuite,Silence",Traveler,Messa
3421,Mokolo,"Chauffeur expérimenté,Connectivité,Sièges inclinables,Langue parlée,Musique,Ponctualité,Climatisation,Silence,Éclairage tamisé,Cuisine,Boisson gratuite,Navigation GPS",Planner,Bertoua
72,Dibombari,"Navigation GPS,Sport,Connectivité,Conduite souple,Climatisation,Ponctualité,Assistance bagages,Sièges inclinables,Espace de rangement,Silence",Traveler,Kribi
3730,Messa,"Vue panoramique,Langue parlée,Boisson gratuite,Chauffeur expérimenté,Animaux acceptés,Ambiance chaleureuse,Wi-Fi gratuit,Climatisation,Assistance bagages,Cuisine,Conduite souple,Confort,Éclairage tamisé",Traveler,Bamenda
2153,Bertoua,"Éclairage tamisé,Espace de rangement,Boisson gratuite,Sièges inclinables,Vue panoramique,Navigation GPS,Animaux acceptés,Assistance bagages,Ambiance chaleureuse,Confort,Climatisation,Musique,Conversation,Chauffeur expérimenté,Cuisine,Sport,Conduite souple,Langue parlée,Connectivité,Silence",Traveler,Yaounde
3940,Melong,"Climatisation,Confort,Ambiance chaleureuse,Animaux acceptés,Silence,Langue parlée,Ponctualité",Traveler,Mbandjock
1476,Melong,"Sièges inclinables,Boisson gratuite,Sport,Conduite souple,Cuisine,Langue parlée,Éclairage tamisé,Wi-Fi gratuit,Conversation,Animaux acceptés",Planner,Beti
2253,Nanga-Eboko,"Espace de rangement,Silence,Navigation GPS,Wi-Fi gratuit,Ambiance chaleureuse,Éclairage tamisé,Animaux acceptés,Ponctualité,Cuisine,Langue parlée,Boisson gratuite,Assistance bagages,Conduite souple,Musique",Planner,Gazawa
2696,Messa,"Wi-Fi gratuit,Sport,Boisson gratuite",Planner,Belo
3313,Mbalmayo,"Silence,Conduite souple,Confort,Cuisine,Navigation GPS,Ambiance chaleureuse,Sièges inclinables,Conversation,Éclairage tamisé",Traveler,Beti
2780,Yaounde,"Cuisine,Wi-Fi gratuit,Conduite souple,Animaux acceptés,Ponctualité,Éclairage tamisé,Boisson gratuite,Silence",Planner,Guider
10,Buea,"Wi-Fi gratuit,Ambiance chaleureuse,Langue parlée,Silence,Assistance bagages,Chauffeur expérimenté,Connectivité,Vue panoramique,Animaux acceptés,Ponctualité,Boisson gratuite,Conduite souple,Climatisation,Conversation,Espace de rangement,Sièges inclinables,Éclairage tamisé,Musique",Traveler,Muyuka
4357,Yagoua,Confort,Traveler,Belo
1930,Campo,"Conversation,Sport,Climatisation,Vue panoramique,Langue parlée,Cuisine,Ambiance chaleureuse,Boisson gratuite,Musique,Ponctualité,Conduite souple,Silence,Assistance bagages,Connectivité,Navigation GPS,Espace de rangement",Planner,Bonakouamouang
2599,Mbanga,"Ponctualité,Conduite souple,Connectivité,Éclairage tamisé,Climatisation,Wi-Fi gratuit,Animaux acceptés,Conversation,Assistance bagages,Silence,Chauffeur expérimenté,Ambiance chaleureuse,Confort,Sport,Sièges inclinables,Cuisine,Navigation GPS",Traveler,Mutengene
1014,Edéa,"Wi-Fi gratuit,Animaux acceptés,Climatisation,Connectivité,Silence,Sièges inclinables,Sport,Boisson gratuite",Planner,Messa
2431,Buea,"Cuisine,Conversation,Espace de rangement,Boisson gratuite,Animaux acceptés",Traveler,Nkongsamba
3063,Edéa,"Langue parlée,Silence,Musique,Ponctualité,Sièges inclinables,Boisson gratuite,Chauffeur expérimenté",Planner,Batibo
652,Belabo,"Assistance bagages,Ambiance chaleureuse,Espace de rangement,Boisson gratuite,Navigation GPS,Musique,Sport,Chauffeur expérimenté,Connectivité,Langue parlée,Éclairage tamisé,Silence",Planner,Belo
764,Figuif,"Conduite souple,Connectivité",Planner,Nanga-Eboko
2417,Melong,"Ambiance chaleureuse,Langue parlée,Conduite souple,Silence,Espace de rangement,Navigation GPS",Traveler,Belabo
1754,Belabo,"Boisson gratuite,Conversation,Éclairage tamisé,Ambiance chaleureuse,Connectivité,Ponctualité,Espace de rangement,Sport,Assistance bagages,Musique,Animaux acceptés,Silence",Planner,Mora
1664,Belo,"Wi-Fi gratuit,Espace de rangement,Ambiance chaleureuse,Conduite souple,Silence,Chauffeur expérimenté,Ponctualité,Vue panoramique,Assistance bagages,Navigation GPS,Cuisine,Sièges inclinables,Animaux acceptés,Climatisation,Éclairage tamisé,Conversation,Sport,Langue parlée,Boisson gratuite,Connectivité,Confort,Musique",Planner,Beti
1368,Yagoua,"Navigation GPS,Conversation,Vue panoramique,Silence,Chauffeur expérimenté,Éclairage tamisé,Boisson gratuite,Animaux acceptés,Langue parlée,Sièges inclinables,Confort,Musique,Espace de rangement,Sport,Connectivité,Wi-Fi gratuit,Ambiance chaleureuse,Climatisation",Planner,Kumba
4437,Bonanjo,"Confort,Ponctualité,Cuisine,Vue panoramique,Musique",Traveler,Nanga-Eboko
4905,Mbandjock,"Climatisation,Vue panoramique,Animaux acceptés,Musique,Cuisine,Confort,Sièges inclinables,Conversation,Ambiance chaleureuse,Assistance bagages,Ponctualité,Connectivité,Langue parlée,Navigation GPS,Boisson gratuite,Sport,Conduite souple",Planner,Loum
2722,Mbouda,"Ponctualité,Musique,Navigation GPS,Connectivité,Chauffeur expérimenté,Sièges inclinables,Wi-Fi gratuit,Assistance bagages,Éclairage tamisé,Cuisine,Climatisation,Confort,Langue parlée,Espace de rangement,Conduite souple,Sport,Animaux acceptés,Ambiance chaleureuse,Conversation,Vue panoramique",Planner,Mokolo
825,Bandjoun,"Ambiance chaleureuse,Sport,Vue panoramique,Conduite souple,Navigation GPS,Chauffeur expérimenté,Espace de rangement,Climatisation,Musique,Silence,Éclairage tamisé,Cuisine",Planner,Maroua
593,Kribi,"Connectivité,Wi-Fi gratuit,Musique",Traveler,Bonakouamouang
2874,Banga Bakundu,Connectivité,Planner,Batibo
2844,Belo,"Éclairage tamisé,Espace de rangement,Silence,Wi-Fi gratuit,Vue panoramique,Ponctualité,Conversation,Navigation GPS,Conduite souple,Musique,Confort,Sièges inclinables,Animaux acceptés,Connectivité,Ambiance chaleureuse,Langue parlée,Cuisine,Chauffeur expérimenté,Sport,Boisson gratuite,Climatisation",Traveler,Messa
4914,Bafia,"Langue parlée,Confort,Espace de rangement,Wi-Fi gratuit,Sport,Climatisation,Musique,Chauffeur expérimenté,Ambiance chaleureuse,Éclairage tamisé,Vue panoramique,Animaux acceptés,Assistance bagages,Ponctualité,Conversation,Boisson gratuite",Traveler,Batibo
3229,Mora,"Cuisine,Animaux acceptés",Planner,Bonakouamouang
1732,Campo,"Climatisation,Sièges inclinables,Wi-Fi gratuit,Chauffeur expérimenté,Éclairage tamisé,Langue parlée,Espace de rangement,Confort,Assistance bagages,Conduite souple,Ponctualité,Sport,Silence,Navigation GPS,Cuisine,Vue panoramique,Animaux acceptés,Ambiance chaleureuse,Boisson gratuite,Connectivité,Conversation",Planner,Bali Nyonga
2802,Bafang,"Navigation GPS,Cuisine,Conversation,Connectivité,Vue panoramique,Langue parlée,Climatisation,Sport,Sièges inclinables,Ambiance chaleureuse,Animaux acceptés,Wi-Fi gratuit,Confort,Espace de rangement,Conduite souple,Ponctualité,Boisson gratuite",Traveler,Nanga-Eboko
1068,Bamenda,Musique,Planner,Yagoua
2300,Meiganga,"Éclairage tamisé,Conduite souple,Assistance bagages,Cuisine,Wi-Fi gratuit,Vue panoramique,Espace de rangement,Animaux acceptés,Silence,Connectivité,Ambiance chaleureuse,Navigation GPS,Langue parlée,Confort,Climatisation,Conversation,Boisson gratuite,Ponctualité,Chauffeur expérimenté,Sport,Musique",Traveler,Yaounde
3916,Nkongsamba,"Climatisation,Ponctualité,Animaux acceptés,Assistance bagages,Ambiance chaleureuse,Cuisine",Planner,Mbandjock
592,Garoua,"Silence,Espace de rangement,Wi-Fi gratuit,Sièges inclinables,Vue panoramique,Chauffeur expérimenté,Climatisation,Confort,Assistance bagages,Cuisine,Conduite souple,Éclairage tamisé,Navigation GPS,Boisson gratuite,Conversation,Langue parlée,Ambiance chaleureuse,Animaux acceptés,Musique,Connectivité",Traveler,Mora
3469,Bertoua,"Ambiance chaleureuse,Conversation,Boisson gratuite,Vue panoramique,Musique,Ponctualité,Sport,Silence,Assistance bagages,Chauffeur expérimenté,Navigation GPS,Conduite souple,Espace de rangement",Traveler,Bamenda
3884,Mbandjock,"Animaux acceptés,Ambiance chaleureuse,Navigation GPS,Conduite souple,Silence,Éclairage tamisé,Cuisine,Confort,Vue panoramique,Conversation,Sport,Connectivité,Wi-Fi gratuit,Espace de rangement,Boisson gratuite,Assistance bagages,Climatisation,Langue parlée,Ponctualité",Traveler,Bamenda
4134,Mbalmayo,"Conversation,Langue parlée,Ponctualité,Ambiance chaleureuse,Éclairage tamisé,Connectivité,Espace de rangement,Navigation GPS,Silence,Cuisine,Sièges inclinables,Confort,Assistance bagages,Climatisation,Boisson gratuite",Traveler,Belabo
2132,Bamenda,"Conduite souple,Navigation GPS,Ambiance chaleureuse,Langue parlée,Musique,Cuisine,Ponctualité,Vue panoramique,Assistance bagages,Climatisation,Conversation,Animaux acceptés",Planner,Bertoua
